id,clean_name,premium_title,price,category,subcategory,seo_description,short_description,tags,keywords,occasion_tags,classification,instagram_caption,is_best_seller,cross_sell,combos
cake_5,Choco Vanilla,Signature Choco Vanilla,500.0,Cakes,Cake,"Celebrate life's special moments with our Signature Choco Vanilla. A masterpiece of flavor and texture, this cake is handcrafted by Heritage Oven experts to ensure your celebrations are unforgettable. Perfect for birthdays, anniversaries, and parties in India.","Deliciously fresh Choco Vanilla from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Bestseller, Gift Idea, Premium Bakery, Celebration, Cakes","Choco Vanilla, Heritage Oven, Cakes, Freshly Baked","Birthday, Anniversary, Celebration, Wedding, Party",Premium,"Indulge in the magic of Choco Vanilla! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Party Poppers, Designer Candles, Party Baloons","Choco Vanilla + Party Decoration Kit, Choco Vanilla + Box of 6 Pastries"
snacks_0,Paneer Tikka Roll,Heritage Paneer Tikka Roll,80.0,Savory Snacks,Snacks,Experience the authentic taste of Paneer Tikka Roll from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Paneer Tikka Roll from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Paneer Tikka Roll, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Paneer Tikka Roll! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Tomato Ketchup, Mint Chutney, Cold Drink","Paneer Tikka Roll + Cold Drink Combo, Party Snack Platter"
snacks_1,Paneer Kulch,Handcrafted Paneer Kulch,60.0,Savory Snacks,Snacks,Experience the authentic taste of Paneer Kulch from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Paneer Kulch from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Paneer Kulch, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Paneer Kulch! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Tomato Ketchup, Mint Chutney, Cold Drink","Paneer Kulch + Cold Drink Combo, Party Snack Platter"
snacks_2,Aloo Patty,Premium Aloo Patty,30.0,Savory Snacks,Snacks,Experience the authentic taste of Aloo Patty from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Aloo Patty from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Aloo Patty, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Aloo Patty! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Tomato Ketchup, Mint Chutney, Cold Drink","Aloo Patty + Cold Drink Combo, Party Snack Platter"
snacks_3,Samaso,Signature Samaso,20.0,Savory Snacks,Snacks,Experience the authentic taste of Samaso from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Samaso from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Samaso, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Samaso! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Tomato Ketchup, Mint Chutney, Cold Drink","Samaso + Cold Drink Combo, Party Snack Platter"
snacks_4,Sandhwich,Premium Sandhwich,40.0,Savory Snacks,Snacks,Experience the authentic taste of Sandhwich from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Sandhwich from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Sandhwich, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Sandhwich! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Tomato Ketchup, Mint Chutney, Cold Drink","Sandhwich + Cold Drink Combo, Party Snack Platter"
snacks_5,Brown bread sandwich,Handcrafted Brown bread sandwich,40.0,Savory Snacks,Snacks,Experience the authentic taste of Brown bread sandwich from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Brown bread sandwich from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Brown bread sandwich, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Brown bread sandwich! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Tomato Ketchup, Mint Chutney, Cold Drink","Brown bread sandwich + Cold Drink Combo, Party Snack Platter"
snacks_6,Paneer Patty,Signature Paneer Patty,40.0,Savory Snacks,Snacks,Experience the authentic taste of Paneer Patty from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Paneer Patty from Heritage Oven. Premium quality, authentic taste.","Heritage Oven, Premium Bakery, Savory Snacks","Paneer Patty, Heritage Oven, Savory Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Paneer Patty! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Tomato Ketchup, Mint Chutney, Cold Drink","Paneer Patty + Cold Drink Combo, Party Snack Platter"
namkeen_0,Pudina Chips,Signature Pudina Chips,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Pudina Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Pudina Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Pudina Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Pudina Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Masala Chai, Green Tea, Diet Soda",Pudina Chips Family Pack
namkeen_1,Ratnam Mixture Namkeen,Signature Ratnam Mixture Namkeen,130.0,Traditional Snacks,Namkeen,Experience the authentic taste of Ratnam Mixture Namkeen from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Ratnam Mixture Namkeen from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Ratnam Mixture Namkeen, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Ratnam Mixture Namkeen! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Ratnam Mixture Namkeen Family Pack
namkeen_2,Soya Katori Namkeen,Artisanal Soya Katori Namkeen,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Soya Katori Namkeen from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Soya Katori Namkeen from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Soya Katori Namkeen, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Soya Katori Namkeen! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Masala Chai, Green Tea, Diet Soda",Soya Katori Namkeen Family Pack
namkeen_3,Aloo Lacha,Artisanal Aloo Lacha,105.0,Traditional Snacks,Namkeen,Experience the authentic taste of Aloo Lacha from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Aloo Lacha from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Aloo Lacha, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Aloo Lacha! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Aloo Lacha Family Pack
namkeen_4,Nutcracker Namkeen,Signature Nutcracker Namkeen,165.0,Traditional Snacks,Namkeen,Experience the authentic taste of Nutcracker Namkeen from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Nutcracker Namkeen from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Nutcracker Namkeen, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Nutcracker Namkeen! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Nutcracker Namkeen Family Pack
namkeen_5,Navrattan Namkeen,Premium Navrattan Namkeen,125.0,Traditional Snacks,Namkeen,Experience the authentic taste of Navrattan Namkeen from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Navrattan Namkeen from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Navrattan Namkeen, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Navrattan Namkeen! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Navrattan Namkeen Family Pack
namkeen_6,Moong Dal,Heritage Moong Dal,160.0,Traditional Snacks,Namkeen,Experience the authentic taste of Moong Dal from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Moong Dal from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Moong Dal, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Moong Dal! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Moong Dal Family Pack
namkeen_7,Halka Fulka,Handcrafted Halka Fulka,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Halka Fulka from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Halka Fulka from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Halka Fulka, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Halka Fulka! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Halka Fulka Family Pack
namkeen_8,Namakpara,Premium Namakpara,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Namakpara from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Namakpara from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Namakpara, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Namakpara! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Namakpara Family Pack
namkeen_9,Masala Mathi,Artisanal Masala Mathi,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Masala Mathi from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Masala Mathi from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Masala Mathi, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Masala Mathi! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Masala Mathi Family Pack
namkeen_10,Tikona Mathi,Signature Tikona Mathi,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Tikona Mathi from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Tikona Mathi from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Tikona Mathi, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Tikona Mathi! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Tikona Mathi Family Pack
namkeen_11,Ragi Chips,Handcrafted Ragi Chips,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Ragi Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Ragi Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Ragi Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Ragi Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Ragi Chips Family Pack
namkeen_12,Beetroot Chips,Signature Beetroot Chips,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Beetroot Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Beetroot Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Beetroot Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Beetroot Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Masala Chai, Green Tea, Diet Soda",Beetroot Chips Family Pack
namkeen_13,Palak Chips,Handcrafted Palak Chips,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Palak Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Palak Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Palak Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Palak Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Palak Chips Family Pack
namkeen_14,Corn Chips,Artisanal Corn Chips,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Corn Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Corn Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Corn Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Corn Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Masala Chai, Green Tea, Diet Soda",Corn Chips Family Pack
namkeen_15,Plain Chip,Handcrafted Plain Chip,69.0,Traditional Snacks,Namkeen,Experience the authentic taste of Plain Chip from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Plain Chip from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Plain Chip, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Plain Chip! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Plain Chip Family Pack
namkeen_16,Malai Sev,Heritage Malai Sev,125.0,Traditional Snacks,Namkeen,Experience the authentic taste of Malai Sev from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Malai Sev from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Malai Sev, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Malai Sev! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",True,"Masala Chai, Green Tea, Diet Soda",Malai Sev Family Pack
namkeen_17,Bhavnagri Ghathiya,Artisanal Bhavnagri Ghathiya,125.0,Traditional Snacks,Namkeen,Experience the authentic taste of Bhavnagri Ghathiya from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Bhavnagri Ghathiya from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Bhavnagri Ghathiya, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Bhavnagri Ghathiya! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Bhavnagri Ghathiya Family Pack
namkeen_18,Bhujiya,Handcrafted Bhujiya,125.0,Traditional Snacks,Namkeen,Experience the authentic taste of Bhujiya from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Bhujiya from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Bhujiya, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Bhujiya! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Bhujiya Family Pack
namkeen_19,Aloo Bhujiya,Premium Aloo Bhujiya,125.0,Traditional Snacks,Namkeen,Experience the authentic taste of Aloo Bhujiya from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Aloo Bhujiya from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Aloo Bhujiya, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Aloo Bhujiya! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Aloo Bhujiya Family Pack
namkeen_20,Banana Chips,Artisanal Banana Chips,99.0,Traditional Snacks,Namkeen,Experience the authentic taste of Banana Chips from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Banana Chips from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Banana Chips, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Banana Chips! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Banana Chips Family Pack
namkeen_21,Pudina Murmura,Signature Pudina Murmura,79.0,Traditional Snacks,Namkeen,Experience the authentic taste of Pudina Murmura from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Pudina Murmura from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Pudina Murmura, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Pudina Murmura! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Pudina Murmura Family Pack
namkeen_22,Gathiya Mix,Premium Gathiya Mix,135.0,Traditional Snacks,Namkeen,Experience the authentic taste of Gathiya Mix from Heritage Oven. Our time-honored recipes and premium ingredients come together to create a snack that is both nostalgic and modern. Perfect for tea-time or any time you crave a quality bite.,"Deliciously fresh Gathiya Mix from Heritage Oven. Premium quality, authentic taste.","Traditional Snacks, Heritage Oven, Premium Bakery","Gathiya Mix, Heritage Oven, Traditional Snacks, Freshly Baked","Tea Time, Evening Snack, Daily Treat, Office Snack",Budget,"Indulge in the magic of Gathiya Mix! ✨ Perfectly baked, delightfully fresh. Only at Heritage Oven. 🥯🍰 #HeritageOven #BakeryIndia #FreshlyBaked",False,"Masala Chai, Green Tea, Diet Soda",Gathiya Mix Family Pack
